  -2.3452244e-01   1.5733163e-01   2.6358489e-01   3.5157208e-01   3.1540498e-01   3.2259047e-01   1.2544433e-01   3.5830103e-01   1.9453340e-01   1.7728788e-01  -3.8210922e-02  -1.1662973e-01   7.7935445e-02  -1.0342227e-01  -1.6048863e-02   1.3315082e-02   3.0553919e-02  -8.4981641e-02   2.5028814e-01  -7.0276134e-02  -4.1554005e-02   5.3033586e-01  -1.4943560e-01   3.1091616e-02  -4.5835075e-02   7.6855167e-02   7.7296141e-02   3.4771963e-01   5.8997122e-02   1.0133453e-01   5.4749322e-01   1.4025641e-01  -6.1708563e-02  -2.2783558e-02   6.9253994e-01   5.8201929e-03   1.6624316e-01   1.3781450e-01  -1.2394838e-01   7.6433595e-02   1.0735694e-01   1.0552628e-01   4.7483142e-02   6.3756616e-02   1.9777338e-01   2.9543907e-01  -3.3765039e-02   2.0604807e-01  -2.3358022e-01   1.3080289e-01  -3.4916834e-01   4.1582097e-02  -6.1481914e-03   1.0340137e-01   8.5903557e-02   8.2349199e-03  -6.8237225e-02   8.3396654e-02   1.3905694e-01   1.9750347e-01  -6.0777017e-02  -5.7940696e-02  -1.3570831e-02   2.9741373e-01   4.3139681e-02   1.5335294e-01   6.6806638e-01  -4.7759224e-02   6.7560180e-02  -4.1587520e-02   9.6839550e-01  -1.1058261e-01   2.4215031e-01  -2.5101201e-02  -1.5438813e-02
  -2.6005343e-01   1.6077420e-01   1.7933666e-01   9.8828270e-02   1.0313230e-01  -1.9572983e-01   7.0884973e-02  -2.4356282e-01  -4.0320310e-01   1.7762881e-01  -3.3626457e-02  -1.0777468e-01   7.5846399e-02  -1.0861354e-01  -3.7700459e-02  -1.0910867e-02   1.4698208e-02  -1.3217197e-01   2.4950369e-01  -6.9305499e-02  -3.5233190e-02   3.8578029e-01  -1.4832265e-01  -3.6285382e-01  -6.2188772e-02   7.0518151e-02  -4.0596652e-01   3.5263722e-01   7.1277614e-02   1.0069832e-01   4.3444665e-01  -2.4347766e-01   8.8959356e-03  -3.9090953e-02  -1.1428855e-01  -3.2951471e-01   1.7847751e-01   1.6753353e-01  -1.1987244e-01   1.3100787e-01   1.0773572e-01   1.0089209e-01   6.9147831e-02   5.3664011e-02   1.4214240e-01   3.0444750e-01  -3.5582342e-02   2.0559783e-01  -2.3899250e-01   1.1122944e-01  -3.5276234e-01   3.6310294e-02  -2.8669846e-02   5.9950851e-02   9.2412858e-02   5.1849819e-02  -7.7236859e-02   6.9737744e-02   1.3873765e-01   2.1418990e-01  -4.7334187e-02  -6.1930173e-02   6.0923832e-04   3.1363540e-01   5.0167361e-02   1.5592356e-01   6.8109655e-01  -3.9711274e-02   3.9596951e-03  -6.1040695e-02  -9.2397266e-02  -3.4424988e-01   2.5242852e-01  -2.4834347e-02   9.0726816e-02
  -2.4905415e-01   1.4518746e-01  -4.3798059e-02  -1.5098111e-01  -2.5166388e-01  -2.1631550e-01  -3.9298609e-01  -8.1681120e-03   1.4130756e-01   1.7571507e-01  -2.3801372e-02  -9.1940291e-02   6.2518109e-02  -1.7188767e-01  -4.6855147e-02   4.4024384e-02   2.8274749e-02   1.5014316e-02   2.4650686e-01  -6.7532128e-02  -3.7603176e-02  -1.9936110e-01  -2.2501336e-01  -4.5088655e-01  -4.0081798e-02   5.8520361e-02  -1.3504638e-02   3.5919022e-01   1.0521408e-01   6.1197204e-02  -1.1816132e-02  -2.6524586e-01  -2.9609773e-01  -1.1980386e-04  -1.1839062e-01  -7.4482926e-02   1.7681335e-01   1.3699944e-01  -1.2428571e-01   1.4387572e-01   1.1565860e-01   9.6391852e-02   1.2514943e-02   4.5727643e-02   5.1911761e-02   3.0857746e-01  -3.6913563e-02   2.0159202e-01  -2.3385727e-01  -3.3884614e-01  -3.2481744e-01   6.0550730e-02  -9.6278988e-03   6.7168499e-02   9.9500419e-02   1.2877735e-02  -6.0503091e-02   9.2770737e-02   1.3959286e-01   2.1434842e-01  -4.9440765e-02  -7.6880735e-02  -1.8114227e-02   3.3950151e-01   5.4950233e-02   1.0414037e-01  -6.3570951e-02   1.8098460e-02  -9.7516202e-01   1.0481773e-02  -8.5333518e-02  -2.7140426e-03   2.4542266e-01  -2.2664662e-02  -4.6842352e-03
  -2.1070937e-01  -1.4395993e-01  -2.0878713e-01  -1.5305276e-01  -1.8054166e-01  -2.7619932e-02   8.2691756e-02  -1.4965191e-02   2.7265416e-02   1.7814631e-01  -4.3921544e-02  -1.9111036e-02   7.0389415e-02  -1.5232970e-01  -2.2446339e-02   8.6974874e-03   3.9193950e-02   1.4704302e-02   2.4786922e-01  -1.1490250e-01  -5.2291054e-02  -2.2135086e-01  -1.7292606e-01   8.2759440e-02   2.9922857e-01   6.9519173e-02   1.2595326e-02   3.6149503e-01   5.1659182e-02  -4.9063128e-01  -1.0133071e-01  -2.6026966e-01  -9.3767904e-02   4.7506127e-01  -8.2240478e-02  -4.0149494e-02   1.7193272e-01   1.4639110e-01  -1.2033451e-01   1.3218304e-01   1.2670791e-01   9.8259644e-02  -4.4060912e-01   5.4214993e-02  -7.5553991e-03   3.0479192e-01  -2.7321970e-02   2.6553791e-01  -2.4127259e-01  -3.7318943e-01   1.9815549e-01   1.4750374e-01  -1.2966889e-02   5.6593570e-02   9.4738946e-02   2.4427348e-02  -7.5232767e-02   7.7618659e-02   1.4878031e-01   2.0585164e-01  -5.4742701e-02  -8.9073191e-02  -2.3224090e-02   3.4752018e-01   1.6821861e-02  -6.4735509e-01  -9.3396269e-02  -3.3537945e-02   2.2012245e-02   9.6966874e-01  -5.2711054e-02  -2.6528987e-02   2.3619058e-01  -1.9706953e-02  -1.2207454e-01
   1.8142365e-01  -3.3757019e-01  -2.0977409e-01  -1.4940542e-01  -4.3732390e-02   6.8328108e-02   1.2045195e-01  -7.8933969e-02   2.1559384e-02   1.7962655e-01  -4.3185598e-02  -7.4788527e-02   7.0396783e-02  -1.4066248e-01  -2.8547336e-02   1.8886896e-02   3.5129702e-02  -2.7597137e-03   2.4448612e-01  -8.6494065e-02  -1.2300847e-01  -1.5908386e-01  -1.3433503e-01   1.2623612e-01   2.3623251e-02   6.3808694e-02  -6.5800838e-03   3.5405051e-01  -6.4628997e-01  -5.7475595e-01  -1.1131588e-01  -2.4295842e-01  -7.3573230e-02   2.2721265e-01  -5.5861039e-02  -6.2645366e-02   1.6678394e-01   1.2762657e-01  -1.2200444e-01   1.3551504e-01   1.2829580e-01   1.0188581e-01   1.0091129e-01   4.0733147e-02  -8.7026673e-03   2.9848833e-01  -1.0791398e-02   2.7436831e-01  -1.9831838e-01  -3.6474029e-01   1.6792769e-01   1.8588904e-01  -1.2411104e-02   4.8608209e-02   9.4997318e-02   2.2065995e-02  -7.1207653e-02   7.9903588e-02   1.4540440e-01   2.0494891e-01  -5.2028975e-02  -8.3750224e-02   3.4156269e-03   3.3573617e-01  -9.7854954e-01  -6.7227127e-01  -7.8967276e-02   6.1606659e-02   6.6791949e-02  -5.6538806e-02  -2.8884893e-02  -4.5748774e-02   2.3260644e-01  -1.2236849e-02  -1.2706816e-01
  -2.3681553e-01   1.5598181e-01   2.7019992e-01   3.5364333e-01   3.1939911e-01   3.3915880e-01   1.2453841e-01   3.5806529e-01   1.9454492e-01   1.7324542e-01  -4.1851781e-02  -1.2428400e-01   8.7590229e-02  -1.6755925e-01  -1.9736501e-02   6.6194026e-02   3.4757314e-02  -8.1037184e-02   2.3731238e-01  -6.4828889e-02  -4.0504271e-02   4.0743543e-01  -1.4941750e-01   9.1598142e-02  -5.7625916e-02   8.6356820e-02   8.2820054e-02   1.0483727e-01   5.4213689e-02   9.5976001e-02   4.5617767e-01   1.6737570e-01  -6.0816606e-02  -1.0019660e-02   6.4060211e-01   6.3316997e-02   9.6578489e-02   8.4785326e-02  -1.5154746e-01  -3.0162349e-02   1.0873855e-01   7.8129585e-02   4.6100974e-02   1.3583764e-02   1.7438947e-01  -2.2561282e-01  -6.9149063e-02  -3.9056624e-01  -2.9650661e-01   1.2106018e-01  -3.6204786e-01   4.8240076e-02  -8.4179526e-02   1.1099452e-01   3.4167100e-02   5.3942179e-02  -8.3251100e-02   3.4684993e-02   1.4382600e-01  -1.9881733e-01  -8.0307742e-02  -5.8472505e-02  -4.6811189e-02  -1.2360016e-01   3.9331688e-02   1.0665369e-01  -9.4489884e-02  -8.3635351e-02   5.2330838e-02  -2.1080511e-02  -9.8411221e-02  -3.2971747e-01  -3.9210713e-01  -3.8151240e-02  -4.2348181e-01
  -2.5186449e-01   1.5939622e-01   1.9846935e-01   8.7578662e-02   1.1174841e-01  -2.1140342e-01   4.4759532e-02  -2.4997033e-01  -3.9655580e-01   1.7689122e-01  -3.8885740e-02  -1.1971613e-01   7.9016978e-02  -1.0957631e-01  -2.4950083e-02   8.8502317e-03   1.8012099e-02  -1.3430006e-01   2.3864748e-01  -6.5337058e-02  -3.9966086e-02   2.7852005e-01  -1.4930176e-01  -1.6896714e-01  -6.7430480e-02   7.6463273e-02  -4.1005913e-01   9.4816823e-02   7.0387332e-02   9.6576542e-02   3.6422542e-01   1.5557461e-01   2.4667273e-02  -2.0463658e-02  -1.3541855e-01  -2.6458604e-01   1.1976754e-01   1.2721774e-01  -1.5280002e-01   7.2644696e-02   1.0847446e-01   9.7773337e-02   6.1488792e-02   2.7320582e-02   1.5627408e-01  -2.3376068e-01  -4.7056972e-02  -3.7729298e-01  -2.6221525e-01   1.2394834e-01  -3.4887371e-01   4.7586536e-02  -3.6252001e-02   7.9580947e-02   4.7916995e-02   1.6171486e-02  -6.8613254e-02   7.9123951e-02   1.4234767e-01   2.0133831e-01  -5.4547788e-02  -5.8827879e-02  -1.0018240e-02  -1.1877782e-01   3.8644443e-02   1.1759827e-01  -9.5860410e-02  -6.7708862e-02   2.4023818e-02  -3.5610427e-02  -8.3896492e-02   8.4822209e-01  -3.8188140e-01  -5.0847685e-02  -3.4580077e-01
  -2.0532478e-01   1.4715625e-01  -4.2708201e-02  -1.4928520e-01  -2.6422750e-01  -2.1203264e-01  -4.2280976e-01   8.6045974e-03   1.5310014e-01   1.7582267e-01  -2.6174375e-02  -9.4080666e-02   6.7222976e-02  -1.3496423e-01  -4.1534922e-02   4.3421313e-02   3.3831404e-02   7.0857548e-03   2.4366347e-01  -6.6355990e-02  -4.8027323e-02  -1.2860227e-01  -2.1683757e-01  -6.1470447e-01  -4.5091358e-02   5.7238585e-02  -1.7830952e-02   7.9308756e-02   1.1261915e-01   5.9749674e-02  -3.3607745e-02  -2.5226273e-01  -2.5500252e-01  -3.6083501e-02  -1.0121499e-01  -1.0260817e-01   1.3179103e-01   1.2962419e-01  -1.6220661e-01   1.7700246e-01   1.0915327e-01   1.0504727e-01   1.5874304e-02   6.5302449e-02   7.0858155e-02  -2.3219518e-01   1.7450253e-02  -1.8573231e-01  -1.7533140e-01   1.0137630e-01   2.2328630e-01   6.4173470e-02   1.9077106e-02   7.2532499e-02   5.2457603e-02   3.7758240e-02  -5.3849553e-02   1.0652572e-01   1.4971790e-01   2.1653022e-01  -4.9398609e-02  -4.0753309e-02   1.5118312e-02  -1.9666196e-01   4.5306894e-02   9.7520069e-02  -6.6834342e-02   5.9051913e-02   8.4315034e-02   4.2561320e-02  -4.9900833e-02   1.6193704e-01  -3.6713976e-01  -7.8716330e-02   3.5777530e-01
   1.7316466e-01  -1.3019937e-01  -2.1403588e-01  -1.5239339e-01  -1.7535354e-01  -1.6323364e-03   1.1437450e-01  -9.6413117e-03   2.6250781e-02   1.8076399e-01  -4.4657112e-02  -4.9078023e-03   6.8156169e-02  -1.4071132e-01  -2.8729185e-02   1.5086884e-02   3.3060875e-02   1.0062123e-02   2.3223291e-01  -1.1979158e-01  -1.2261427e-01  -1.4396584e-01  -1.2160393e-01   1.0871292e-01   3.8720809e-01   6.5248347e-02   8.3918734e-03   7.7950339e-02   5.4427513e-02  -2.6770578e-01  -1.0653850e-01  -2.6528056e-01  -7.7356801e-02   4.2677357e-01  -6.1992226e-02  -6.0852267e-02   1.3771321e-01   1.2660266e-01  -1.5125134e-01   1.4882633e-01   1.3574413e-01   1.0457220e-01  -4.4723173e-01   4.3555315e-02   4.4412749e-03  -2.3155255e-01   9.8381372e-02   2.6190605e-01   2.6763872e-01  -3.5300439e-01   1.4501889e-01  -4.0155555e-01   7.9496798e-03   6.2109061e-02   7.1792173e-02   3.6311113e-02  -7.1232644e-02   8.3489003e-02   1.6383830e-01   2.1077169e-01  -5.0027924e-02  -1.0204446e-01  -2.6849990e-02  -1.5949401e-01   4.6180066e-02   9.8727786e-02  -6.8082490e-02   9.6064045e-01   5.0025876e-02  -1.9380096e-02  -3.0708031e-02  -3.1971409e-02  -3.5063526e-01  -8.0954175e-02   5.0452166e-01
   1.8987797e-01  -3.4091372e-01  -2.0666820e-01  -1.4826210e-01  -2.0944897e-02   8.0749299e-02   1.1966948e-01  -8.8545961e-02   1.9620125e-02   1.7729782e-01  -5.2737621e-02  -3.1959196e-02   7.0659905e-02  -1.5303472e-01  -3.6015118e-02   8.1876138e-03   3.9319498e-02  -2.7686051e-03   2.1980023e-01  -5.0226873e-02  -1.2719651e-01  -6.5151562e-02   2.6433811e-01   1.3489667e-01   7.8788692e-03   6.4472719e-02  -1.1125594e-02   8.6478713e-02  -6.3780492e-01  -4.4904082e-01  -1.1365968e-01  -2.3969642e-01  -1.0664379e-01   2.3098444e-01  -5.2362056e-02  -5.3959904e-02   1.3376349e-01   1.1605320e-01   2.8410001e-01   1.4287619e-01   1.2343038e-01   1.0739112e-01   1.2954697e-01   3.3779361e-02  -5.4068570e-03  -2.2431570e-01   2.0269492e-01   2.9037237e-01   2.8373230e-01  -3.6942945e-01   7.8454184e-02   1.8855041e-01  -1.6872747e-03   5.0075438e-02   6.8565143e-02   2.7259789e-02  -6.3735554e-02   8.5429785e-02   1.4557665e-01   2.0772324e-01  -5.0921752e-02  -6.9205829e-02   8.7704229e-04  -1.9002466e-01   2.7341861e-02   9.5728953e-02  -6.1849763e-02  -8.8049718e-02   4.6365503e-02  -7.7457025e-02  -7.6310559e-03  -6.0749432e-02  -3.4636219e-01   9.7619417e-01   5.1232185e-01
